ID,Order_Id,Order_Date,Order_Priority,Order_Quantity,Value,Discount,Shipping_mode,Profit,Unit_price,Shipping_cost,Customer_name,Province,Region,Customer_segment,Product_category,Product_subcategory,Product_name,Product_container,Product_base_margin,Shipping_date
7203,51392,11/12/2009,Medium,10,239.421,0.09,Regular Air,36.206,26.31,5.89,Jamie Frazer,Manitoba,Prarie,Small Business,Technology,Computer Peripherals,"Micro Innovations Micro 3000 Keyboard, Black",Small Box,0.75,00:00.0
7204,51395,6/9/2010,Low,26,72.6336,0.03,Regular Air,45.1768,2.88,0.5,Lena Creighton,Ontario,Ontario,Corporate,Office Supplies,Labels,Avery 484,Small Box,0.36,00:00.0
7205,51395,6/9/2010,Low,10,44.82,0.1,Regular Air,20.406,4.98,5.49,Lena Creighton,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1952,Small Box,0.38,00:00.0
7206,51424,1/9/2012,Not Specified,48,113.184,0.1,Regular Air,63.3376,2.62,0.8,Tony Sayre,Alberta,West,Home Office,Office Supplies,Rubber Bands,Staples Metal Binder Clips,Wrap Bag,0.39,00:00.0
7207,51424,1/9/2012,Not Specified,5,79.515,0.05,Regular Air,4.678,16.74,7.04,Tony Sayre,Alberta,West,Home Office,Office Supplies,Storage & Organization,Rogers® Profile Extra Capacity Storage Tub,Small Box,0.81,00:00.0
7208,51426,12/1/2010,Medium,41,338.1147,0.01,Regular Air,158.5291,8.33,1.99,Saphhira Shifley,Saskachewan,Prarie,Consumer,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Small Pack,0.52,00:00.0
7209,51461,2/10/2011,Not Specified,43,799.4001,0.07,Regular Air,272.4881,19.99,11.17,Greg Guthrie,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,Large Box,0.6,00:00.0
7211,51463,12/17/2011,Low,4,19.7208,0.01,Regular Air,5.1096,4.98,7.44,Liz Willingham,Quebec,Quebec,Corporate,Office Supplies,Paper,Xerox 1922,Small Box,0.36,00:00.0
7212,51463,12/17/2011,Low,7,457.3107,0.01,Express Air,199.3492,65.99,3.9,Liz Willingham,Quebec,Quebec,Corporate,Technology,Telephones and Communication,StarTAC Series,Small Box,0.55,00:00.0
7210,51462,6/22/2011,Medium,15,388.47,0.08,Express Air,138.7975,28.15,8.99,Philisse Overcash,Nova Scotia,Atlantic,Small Business,Office Supplies,Pens & Art Supplies,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Small Pack,0.57,00:00.0
7213,51488,5/2/2010,High,31,1532.9686,0.03,Regular Air,602.6882,50.98,13.66,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Office Supplies,Appliances,Eureka The Boss® Cordless Rechargeable Stick Vac,Small Box,0.58,00:00.0
7214,51489,3/3/2012,Critical,42,4474.7136,0.04,Regular Air,1244.5232,110.98,13.99,Berenike Kampe,British Columbia,West,Corporate,Furniture,Office Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Medium Box,0.69,00:00.0
7215,51489,3/3/2012,Critical,5,24.9,0,Regular Air,7.898,4.98,7.54,Berenike Kampe,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1961,Small Box,0.38,00:00.0
7216,51489,3/3/2012,Critical,22,36.2362,0.09,Regular Air,15.1644,1.81,1.56,Berenike Kampe,British Columbia,West,Corporate,Office Supplies,Rubber Bands,Colored Push Pins,Wrap Bag,0.49,00:00.0
7217,51493,7/6/2011,Low,31,262.7064,0.01,Regular Air,156.7096,8.56,5.16,Helen Andreada,British Columbia,West,Corporate,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Wrap Bag,0.38,00:00.0
7218,51494,8/3/2011,Critical,42,473.3652,0.06,Regular Air,286.0864,11.99,5.99,Justin Hirsh,Nova Scotia,Atlantic,Consumer,Technology,Office Machines,TI 30X Scientific Calculator,Medium Box,0.36,00:00.0
7219,51524,3/14/2010,Medium,16,2488.9776,0.07,Regular Air,179.1056,167.27,35,Pauline Chand,Ontario,Ontario,Small Business,Office Supplies,Storage & Organization,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Large Box,0.85,00:00.0
7220,51524,3/14/2010,Medium,20,394.612,0.06,Express Air,45.188,20.99,0.99,Pauline Chand,Ontario,Ontario,Small Business,Technology,Telephones and Communication,Accessory15,Small Pack,0.83,00:00.0
7221,51525,11/7/2011,Critical,18,345.2544,0.04,Express Air,96.6992,19.98,4,Patrick O'Brill,Nova Scotia,Atlantic,Home Office,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box,0.68,00:00.0
7222,51525,11/7/2011,Critical,46,1455.0536,0.09,Regular Air,535.4264,34.76,8.22,Patrick O'Brill,Nova Scotia,Atlantic,Home Office,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,00:00.0
7223,51553,11/27/2011,Not Specified,3,20349.06,0,Regular Air,12388.4366,6783.02,24.49,Adrian Barton,Alberta,West,Small Business,Technology,Office Machines,Polycom ViewStation™ ISDN Videoconferencing Unit,Large Box,0.39,00:00.0
7224,51553,11/27/2011,Not Specified,34,308.8764,0.02,Express Air,184.718,9.27,4.39,Adrian Barton,Alberta,West,Small Business,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Wrap Bag,0.38,00:00.0
7225,51553,11/27/2011,Not Specified,12,77.7552,0.03,Regular Air,41.946,6.68,6.15,Adrian Barton,Alberta,West,Small Business,Office Supplies,Paper,Xerox 1968,Small Box,0.37,00:00.0
7226,51553,11/27/2011,Not Specified,13,67.626,0.1,Regular Air,34.9056,5.78,5.67,Adrian Barton,Alberta,West,Small Business,Office Supplies,Paper,Xerox 1978,Small Box,0.36,00:00.0
7227,51554,3/26/2009,Medium,7,457.5865,0.05,Delivery Truck,200.1018,68.81,60,Liz Pelletier,Saskachewan,Prarie,Home Office,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41,00:00.0
7228,51554,3/26/2009,Medium,29,551.2871,0.09,Regular Air,36.9448,20.89,11.52,Liz Pelletier,Saskachewan,Prarie,Home Office,Office Supplies,Storage & Organization,"Iris® 3-Drawer Stacking Bin, Black",Small Box,0.83,00:00.0
7229,51556,10/27/2012,High,10,35.343,0.01,Express Air,10.11,3.57,4.17,Frank Atkinson,Quebec,Quebec,Corporate,Office Supplies,Pens & Art Supplies,Barrel Sharpener,Small Pack,0.59,00:00.0
7230,51557,10/31/2011,High,36,1660.2624,0.04,Regular Air,1014.5796,48.04,5.79,Craig Carroll,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1937,Small Box,0.37,00:00.0
7231,51557,10/31/2011,High,14,33.488,0.08,Regular Air,9.976,2.6,2.4,Craig Carroll,Alberta,West,Corporate,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wrap Bag,0.58,00:00.0
7232,51558,3/29/2010,Not Specified,34,227.12,0,Regular Air,136.1656,6.68,6.92,Greg Guthrie,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1898,Small Box,0.37,00:00.0
7233,51558,3/29/2010,Not Specified,47,3848.2848,0.04,Delivery Truck,1543.452,85.29,60,Greg Guthrie,Manitoba,Prarie,Corporate,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Jumbo Drum,0.56,00:00.0
7234,51559,3/4/2012,Low,34,803.8212,0.09,Regular Air,296.2488,25.98,4.08,David Philippe,Ontario,Ontario,Consumer,Office Supplies,Pens & Art Supplies,Boston 1799 Powerhouse™ Electric Pencil Sharpener,Small Pack,0.57,00:00.0
7235,51584,10/17/2010,Critical,48,5273.7696,0.01,Delivery Truck,1461.5712,110.98,30,Rob Haberlin,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,Office Star Flex Back Scooter Chair with White Frame,Jumbo Drum,0.71,00:00.0
7236,51619,9/2/2009,Not Specified,46,98.6102,0.03,Regular Air,58.9794,2.21,1,Stephanie Ulpright,Ontario,Ontario,Consumer,Office Supplies,Pens & Art Supplies,"Quartet Alpha® White Chalk, 12/Pack",Wrap Bag,0.38,00:00.0
7237,51619,9/2/2009,Not Specified,6,901.992,0.09,Regular Air,297.194,165.2,19.99,Stephanie Ulpright,Ontario,Ontario,Consumer,Office Supplies,Storage & Organization,Economy Rollaway Files,Small Box,0.59,00:00.0
7238,51619,9/2/2009,Not Specified,2,7.2354,0.07,Regular Air,-2.6532,3.89,7.01,Stephanie Ulpright,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Avery Binder Labels,Small Box,0.37,00:00.0
7239,51619,9/2/2009,Not Specified,31,10373.2572,0.06,Delivery Truck,3251.694,355.98,58.92,Stephanie Ulpright,Ontario,Ontario,Consumer,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,00:00.0
7240,51620,3/8/2012,Medium,12,156.9072,0.03,Regular Air,56.9588,13.48,4.51,Ben Peterman,Quebec,Quebec,Corporate,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",Small Box,0.59,00:00.0
7241,51623,1/13/2009,Critical,17,33.2384,0.06,Regular Air,12.7036,2.08,5.33,Michelle Huthwaite,Quebec,Quebec,Home Office,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43,00:00.0
7242,51648,1/1/2012,Low,45,2182.0635,0.03,Regular Air,1239.758,49.99,19.99,Roy Skaria,British Columbia,West,Corporate,Technology,Computer Peripherals,Zoom V.92 USB External Faxmodem,Small Box,0.41,00:00.0
7243,51648,1/1/2012,Low,50,183.08,0.08,Regular Air,110.46,3.98,2.97,Roy Skaria,British Columbia,West,Corporate,Office Supplies,Paper,Unpadded Memo Slips,Wrap Bag,0.35,00:00.0
7244,51650,6/1/2011,High,25,459.54,0.08,Regular Air,263.76,19.98,5.97,Rachel Payne,Manitoba,Prarie,Consumer,Office Supplies,Paper,Xerox 1936,Small Box,0.38,00:00.0
7245,51650,6/1/2011,High,43,10719.5732,0.08,Delivery Truck,4166.5556,270.97,28.06,Rachel Payne,Manitoba,Prarie,Consumer,Technology,Office Machines,Epson LQ-570e Dot Matrix Printer,Jumbo Drum,0.56,00:00.0
7246,51650,6/1/2011,High,19,50.274,0.1,Regular Air,16.9152,2.94,0.96,Rachel Payne,Manitoba,Prarie,Consumer,Office Supplies,Pens & Art Supplies,Newell 343,Wrap Bag,0.58,00:00.0
7247,51652,4/9/2011,Not Specified,37,178.7322,0.03,Express Air,106.3808,4.98,0.49,Rachel Payne,Manitoba,Prarie,Home Office,Office Supplies,Labels,Avery White Multi-Purpose Labels,Small Box,0.39,00:00.0
7248,51652,4/9/2011,Not Specified,38,4977.639,0.07,Express Air,1050.47,140.85,19.99,Rachel Payne,Manitoba,Prarie,Home Office,Office Supplies,Storage & Organization,"Fellowes Strictly Business® Drawer File, Letter/Legal Size",Small Box,0.73,00:00.0
7249,51687,9/11/2011,Low,42,232.0164,0.01,Regular Air,144.6904,5.58,5.3,Craig Molinari,Saskachewan,Prarie,Small Business,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35,00:00.0
7250,51713,3/19/2011,Not Specified,35,128.282,0.02,Regular Air,18.695,3.74,0.94,Bill Overfelt,Ontario,Ontario,Corporate,Office Supplies,Rubber Bands,Rubber Band Ball,Wrap Bag,0.83,00:00.0
7251,51714,9/5/2009,Not Specified,33,185.0178,0.03,Regular Air,110.9814,5.78,5.37,Lauren Leatherbury,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 1950,Small Box,0.36,00:00.0
7252,51747,7/5/2012,Medium,3,10.8486,0.02,Regular Air,6.142,3.69,0.5,Harold Pawlan,Ontario,Ontario,Small Business,Office Supplies,Labels,Avery 52,Small Box,0.38,00:00.0
7253,51777,2/19/2011,Medium,4,3300.9232,0.08,Regular Air,1917.5084,896.99,19.99,Mike Kennedy,Manitoba,Prarie,Small Business,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System,Small Box,0.38,00:00.0
7254,51777,2/19/2011,Medium,13,1233.8534,0.06,Regular Air,622.8728,100.97,7.18,Mike Kennedy,Manitoba,Prarie,Small Business,Technology,Computer Peripherals,Gyration Ultra Cordless Optical Suite,Small Box,0.46,00:00.0
7255,51780,7/24/2010,Low,26,1717.4976,0.04,Delivery Truck,923.983,68.81,60,Rob Beeghly,Saskachewan,Prarie,Consumer,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41,00:00.0
7256,51780,7/24/2010,Low,11,31.5315,0.09,Regular Air,18.211,3.15,0.5,Rob Beeghly,Saskachewan,Prarie,Consumer,Office Supplies,Labels,Avery 520,Small Box,0.37,00:00.0
7257,51780,7/24/2010,Low,44,175.56,0.05,Express Air,106.772,4.2,2.26,Rob Beeghly,Saskachewan,Prarie,Consumer,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Wrap Bag,0.36,00:00.0
7258,51780,7/24/2010,Low,42,334.3032,0.01,Express Air,190.2912,8.04,8.94,Rob Beeghly,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,0.4,00:00.0
7259,51783,11/11/2011,Medium,13,593.294,0.05,Regular Air,356.4316,48.04,5.79,Brian Stugart,Ontario,Ontario,Consumer,Office Supplies,Paper,Xerox 1937,Small Box,0.37,00:00.0
7260,51783,11/11/2011,Medium,10,1774.971,0.01,Delivery Truck,419.015,179.29,29.21,Brian Stugart,Nova Scotia,Atlantic,Consumer,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",Jumbo Box,0.74,00:00.0
7261,51783,11/11/2011,Medium,47,3331.83,0,Delivery Truck,943.5673,70.89,89.3,Brian Stugart,Quebec,Quebec,Consumer,Furniture,Tables,KI Conference Tables,Jumbo Box,0.69,00:00.0
7262,51813,12/21/2012,Not Specified,13,1341.7482,0.07,Regular Air,123.7014,110.98,35,Lena Creighton,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,"Carina Mini System Audio Rack, Model AR050B",Large Box,0.82,00:00.0
7263,51814,9/24/2010,Critical,13,97.8432,0.04,Regular Air,57.4612,7.84,4.71,Michael Granlund,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Small Box,0.35,00:00.0
7264,51815,5/26/2009,Low,37,217.5822,0.01,Regular Air,124.1458,5.94,9.92,Anthony Rawles,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Storex Dura Pro™ Binders,Small Box,0.38,00:00.0
7265,51815,5/26/2009,Low,21,2592.8742,0.02,Regular Air,1028.8581,125.99,3,Anthony Rawles,British Columbia,West,Small Business,Technology,Telephones and Communication,270c,Small Box,0.59,00:00.0
7266,51842,11/28/2011,Low,1,47.9318,0.02,Regular Air,23.536,48.91,5.81,Tamara Manning,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1891,Small Box,0.38,00:00.0
7267,51842,11/28/2011,Low,4,377.2452,0.07,Regular Air,9.6204,101.41,35,Tamara Manning,Alberta,West,Corporate,Office Supplies,Storage & Organization,Tennsco Regal Shelving Units,Large Box,0.82,00:00.0
7268,51872,4/23/2012,Medium,10,2169.44,0.09,Regular Air,2144.95,238.4,24.49,Shui Tom,Alberta,West,Consumer,Furniture,Chairs & Chairmats,Safco Contoured Stacking Chairs,Large Box,NULL,00:00.0
7269,51872,4/23/2012,Medium,11,945.89,0,Express Air,575.7429,85.99,1.25,Shui Tom,Alberta,West,Consumer,Technology,Telephones and Communication,Accessory8,Small Pack,0.39,00:00.0
7270,51872,4/23/2012,Medium,37,5425.3322,0.06,Regular Air,2247.0357,155.99,3.9,Shui Tom,Alberta,West,Consumer,Technology,Telephones and Communication,T39m,Small Box,0.55,00:00.0
7272,51876,3/6/2012,Critical,2,100.782,0.1,Regular Air,2.8386,55.99,5,Victor Price,Manitoba,Prarie,Consumer,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,00:00.0
7275,51906,9/1/2011,High,24,194.9184,0.04,Regular Air,67.444,8.46,3.62,Art Foster,British Columbia,West,Home Office,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,00:00.0
7276,51937,2/27/2009,High,39,10915.671,0.05,Delivery Truck,4323.7484,294.62,42.52,James Lanier,Ontario,Ontario,Corporate,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,Jumbo Drum,0.57,00:00.0
7271,51873,5/6/2009,High,29,253.6224,0.04,Regular Air,145.7964,9.11,2.15,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Wrap Bag,0.4,00:00.0
7273,51879,8/24/2010,Not Specified,26,1309.9268,0.03,Regular Air,695.7432,51.94,19.99,Monica Federle,British Columbia,West,Corporate,Furniture,Office Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Small Box,0.44,00:00.0
7274,51879,8/24/2010,Not Specified,46,909.8892,0.01,Regular Air,561.1496,19.98,8.68,Monica Federle,British Columbia,West,Corporate,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,0.37,00:00.0
7277,51938,5/17/2011,Low,5,592.153,0.06,Regular Air,208.553,125.99,5.63,Jim Radford,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,8290,Small Box,0.6,00:00.0
7278,51940,10/17/2012,High,11,60.5176,0.08,Regular Air,6.8026,5.98,4.38,Ivan Gibson,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",Small Pack,0.75,00:00.0
7279,51943,4/24/2009,High,11,95.6736,0.04,Regular Air,45.9496,9.06,9.86,Dorris Love,Quebec,Quebec,Home Office,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Small Box,0.4,00:00.0
7280,51943,4/24/2009,High,13,178.0896,0.04,Regular Air,100.3258,14.27,7.27,Dorris Love,Quebec,Quebec,Home Office,Office Supplies,Binders and Binder Accessories,"GBC Laser Imprintable Binding System Covers, Desert Sand",Small Box,0.38,00:00.0
7281,51943,4/24/2009,High,28,133.3556,0.03,Regular Air,83.3628,4.91,0.5,Dorris Love,Quebec,Quebec,Home Office,Office Supplies,Labels,Avery 508,Small Box,0.36,00:00.0
7282,51968,9/5/2009,Medium,43,3586.6429,0.03,Regular Air,1551.9894,85.99,0.99,Sharelle Roach,Alberta,West,Home Office,Technology,Telephones and Communication,Accessory34,Wrap Bag,0.55,00:00.0
7283,51969,9/4/2011,High,16,188.6208,0.04,Regular Air,107.4884,12.28,6.47,Irene Maddox,British Columbia,West,Consumer,Office Supplies,Paper,Xerox 1881,Small Box,0.38,00:00.0
7284,51969,9/4/2011,High,33,1959.903,0.1,Regular Air,688.0544,65.99,8.8,Irene Maddox,British Columbia,West,Consumer,Technology,Telephones and Communication,6120,Small Box,0.58,00:00.0
7285,51970,1/11/2012,Not Specified,1,109.0306,0.06,Delivery Truck,6.4946,115.99,56.14,Allen Rosenblatt,Northwest Territories,Northwest Territories,Small Business,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Jumbo Drum,0.4,00:00.0
7286,51971,10/3/2011,Not Specified,39,1241.3856,0.02,Regular Air,180.3424,32.48,35,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Fellowes Neat Ideas® Storage Cubes,Large Box,0.81,00:00.0
7287,51971,10/3/2011,Not Specified,22,3775.134,0.06,Regular Air,814.542,182.55,69,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",Large Box,0.72,00:00.0
7288,51974,1/26/2011,High,10,1172.11,0.05,Regular Air,580.072,123.38,24.49,Trudy Brown,Saskachewan,Prarie,Small Business,Office Supplies,Appliances,Honeywell Enviracaire® Portable HEPA Air Cleaner for up to 10 x 16 Room,Large Box,0.46,00:00.0
7289,51974,1/26/2011,High,2,16.34,0.05,Regular Air,3.614,8.6,6.19,Trudy Brown,Saskachewan,Prarie,Small Business,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,0.38,00:00.0
7290,51975,12/18/2009,Low,12,1252.692,0.1,Regular Air,442.9016,115.99,2.5,Michael Granlund,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,DPC 650 Piper,Small Box,0.58,00:00.0
7291,52002,6/4/2009,High,11,2261.875,0.06,Delivery Truck,339.4225,218.75,69.64,Cindy Stewart,Yukon,Yukon,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,00:00.0
7292,52003,2/18/2012,Low,11,2245.056,0.04,Delivery Truck,427.678,212.6,110.2,Charles Crestani,British Columbia,West,Consumer,Furniture,Tables,Bush Advantage Collection® Round Conference Table,Jumbo Box,0.73,00:00.0
7293,52003,2/18/2012,Low,2,100.782,0.1,Regular Air,2.8386,55.99,5,Charles Crestani,British Columbia,West,Consumer,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,00:00.0
7294,52006,6/24/2009,Medium,39,367.848,0.1,Regular Air,119.726,10.48,2.89,Carlos Meador,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Staples Battery-Operated Desktop Pencil Sharpener,Small Pack,0.6,00:00.0
7295,52006,6/24/2009,Medium,42,351.54,0,Regular Air,133.9714,8.37,10.16,Carlos Meador,Nova Scotia,Atlantic,Corporate,Furniture,Office Furnishings,Westinghouse Clip-On Gooseneck Lamps,Large Box,0.59,00:00.0
7296,52007,4/14/2012,Medium,25,64.8,0.1,Regular Air,36.22,2.88,0.5,Alejandro Grove,Ontario,Ontario,Consumer,Office Supplies,Labels,Avery 507,Small Box,0.39,00:00.0
7297,52007,4/14/2012,Medium,19,9631.1304,0.08,Delivery Truck,2152.7102,550.98,45.7,Alejandro Grove,Ontario,Ontario,Consumer,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Jumbo Box,0.71,00:00.0
7298,52035,11/27/2009,High,29,19690.7187,0.03,Regular Air,11343.3476,699.99,24.49,Roy Skaria,British Columbia,West,Corporate,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,0.41,00:00.0
7299,52039,8/2/2012,Critical,48,1967.04,0,Regular Air,1099.5524,40.98,1.99,Justin MacKendrick,Quebec,Quebec,Corporate,Technology,Computer Peripherals,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.44,00:00.0
7300,52068,1/13/2012,Not Specified,31,157.1328,0.04,Regular Air,93.5812,5.28,2.99,Peter Fuller,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Small Box,0.37,00:00.0
